customer_id,monthly_spend_delta_pct,salary_credit_variance,emi_to_income_ratio_new,merchant_category_shift_score,peer_transfer_anomaly_score,utility_bill_location_change,sip_initiation_flag,balance_floor_volatility,life_event_label
CUST_09648,44.4308,0.8833,0.0851,0.2209,0.2178,0,1,0.1554,windfall_bonus
CUST_09649,38.5133,0.6042,0.234,0.681,0.4378,0,0,0.1153,job_change
CUST_09650,28.0628,0.0945,0.2147,0.5189,0.1415,0,0,0.3558,new_child
CUST_09651,1.2762,-0.0953,0.2247,0.2282,0.0527,0,1,0.1803,retirement_approach
CUST_09652,7.9814,0.0484,0.0701,0.6215,0.4514,0,0,0.0559,digital_shift
CUST_09653,32.9591,0.0377,0.2421,0.6805,0.4905,0,0,0.1203,marriage
CUST_09654,34.1577,0.3324,0.1223,0.2652,0.2475,0,1,0.2679,salary_hike
CUST_09655,9.777,0.0126,0.1403,0.1696,0.0123,0,1,0.0524,retirement_approach
CUST_09656,21.6868,-0.1191,0.1808,0.4901,0.0045,0,0,0.3784,new_child
CUST_09657,18.5659,0.545,0.1779,0.501,0.3987,0,0,0.1087,job_change
CUST_09658,36.3956,0.2275,0.0677,0.4575,0.3516,0,0,0.1417,job_change
CUST_09659,10.8616,-0.034,0.0754,0.4042,0.5894,0,0,0.1008,digital_shift
CUST_09660,24.7578,0.0317,0.1658,0.6235,0.507,0,0,0.0895,digital_shift
CUST_09661,13.907,0.1501,0.2473,0.4649,0.4005,0,1,0.0501,digital_shift
CUST_09662,20.4417,-0.0359,0.0375,0.7582,0.5263,1,0,0.1434,relocation
CUST_09663,14.5508,0.0453,0.0334,0.3848,0.5773,0,1,0.1644,digital_shift
CUST_09664,62.8656,0.8144,0.1316,0.0418,0.2659,0,0,0.1602,windfall_bonus
CUST_09665,2.8846,-0.0653,0.0533,0.1622,0.2655,0,0,0.1515,retirement_approach
CUST_09666,-0.1547,-0.0111,0.1768,0.0254,0.249,0,1,0.1171,retirement_approach
CUST_09667,20.178,0.1016,0.4318,0.4382,0.2014,0,0,0.2683,vehicle_purchase
CUST_09668,8.8153,-0.1413,0.1266,0.0402,0.1694,0,1,0.1987,retirement_approach
CUST_09669,24.1103,0.1855,0.1104,0.5812,0.4287,0,0,0.1665,job_change
CUST_09670,20.5325,0.0006,0.2446,0.574,0.5141,0,0,0.1396,digital_shift
CUST_09671,24.8758,-0.0349,0.1207,0.6147,0.3872,1,0,0.1642,relocation
CUST_09672,-11.2197,-0.1032,0.0838,0.1276,0.1384,0,0,0.1396,retirement_approach
CUST_09673,-11.1235,0.0429,0.0638,0.1563,0.1271,0,1,0.1046,retirement_approach
CUST_09674,40.9377,0.0053,0.3216,0.5429,0.4438,0,0,0.1555,marriage
CUST_09675,1.8238,0.0917,0.3901,0.0436,0.1015,0,0,0.47,education_loan
CUST_09676,36.0803,0.3639,0.2002,0.0171,0.225,0,1,0.2872,salary_hike
CUST_09677,34.7868,-0.0565,0.2066,0.694,0.4242,1,0,0.1349,travel_pattern
CUST_09678,-0.3668,-0.0032,0.4479,0.0734,0.2073,0,0,0.3972,education_loan
CUST_09679,72.4548,0.7045,0.2212,0.0512,0.0449,0,1,0.1486,windfall_bonus
CUST_09680,23.6447,0.1952,0.0106,0.6903,0.5273,0,0,0.0947,job_change
CUST_09681,49.5986,-0.0076,0.2552,0.4937,0.4281,0,0,0.1335,marriage
CUST_09682,37.5644,0.5398,0.0256,0.6641,0.3842,0,0,0.0939,job_change
CUST_09683,36.0306,0.0547,0.2293,0.4215,0.1968,0,0,0.3261,new_child
CUST_09684,33.4435,0.0958,0.0507,0.6082,0.1769,0,0,0.0616,travel_pattern
CUST_09685,26.2896,0.0386,0.4055,0.3066,0.1771,0,0,0.4138,vehicle_purchase
CUST_09686,29.9675,-0.0684,0.517,0.5147,0.2989,0,0,0.2507,vehicle_purchase
CUST_09687,62.5892,0.8804,0.1165,0.0465,0.1612,0,1,0.1727,windfall_bonus
CUST_09688,-7.6743,-0.0543,0.1705,0.2962,0.2976,0,1,0.1674,retirement_approach
CUST_09689,56.7051,0.8836,0.0512,0.1991,0.235,0,0,0.2649,windfall_bonus
CUST_09690,25.6656,-0.1321,0.1876,0.5848,0.5429,0,1,0.0761,digital_shift
CUST_09691,31.443,0.3206,0.08,0.593,0.5406,0,0,0.1271,job_change
CUST_09692,5.6098,-0.0083,0.5034,0.0148,0.2969,0,0,0.4356,education_loan
CUST_09693,58.4547,0.5995,0.0226,0.1651,0.1672,0,1,0.2126,windfall_bonus
CUST_09694,57.0407,0.5289,0.1441,0.1698,0.1268,0,1,0.2341,windfall_bonus
CUST_09695,22.9008,-0.1084,0.1487,0.4983,0.2035,0,0,0.3196,new_child
CUST_09696,5.0637,-0.0852,0.0381,0.5215,0.4419,0,0,0.0747,digital_shift
CUST_09697,32.3165,-0.0701,0.3833,0.4948,0.3664,0,0,0.0761,marriage
CUST_09698,49.9331,0.1743,0.1011,0.7231,0.4659,0,0,0.1976,travel_pattern
CUST_09699,2.8569,-0.0717,0.2069,0.0536,0.0814,0,1,0.1539,retirement_approach
CUST_09700,25.2913,0.0319,0.2106,0.497,0.2234,0,0,0.2959,new_child
CUST_09701,32.6448,0.0257,0.2604,0.4581,0.4646,0,0,0.1199,marriage
CUST_09702,38.0698,0.2032,0.2624,0.6411,0.6024,0,0,0.1072,marriage
CUST_09703,49.7525,0.6308,0.1852,0.0357,0.1616,0,0,0.2501,windfall_bonus
CUST_09704,38.4619,0.0071,0.2804,0.6366,0.0982,0,0,0.4692,medical_event
CUST_09705,37.0965,0.7949,0.2365,0.151,0.2377,0,1,0.2598,windfall_bonus
CUST_09706,36.2753,0.381,0.1639,0.041,0.0883,0,1,0.2572,salary_hike
CUST_09707,14.6774,-0.0645,0.4184,0.0248,0.2007,0,0,0.3972,education_loan
CUST_09708,15.8646,-0.0441,0.2368,0.8396,0.4898,1,0,0.0666,relocation
CUST_09709,58.8305,0.4766,0.1153,0.1286,0.0693,0,1,0.2464,windfall_bonus
CUST_09710,-5.3064,-0.0168,0.1981,0.1936,0.1511,0,1,0.1538,retirement_approach
CUST_09711,40.0486,-0.0311,0.0451,0.6155,0.3536,0,0,0.1183,travel_pattern
CUST_09712,25.3571,0.3186,0.211,0.0433,0.1932,0,0,0.1275,salary_hike
CUST_09713,37.2407,0.6474,0.1563,0.1466,0.1877,0,0,0.1911,salary_hike
CUST_09714,36.6073,0.0339,0.3954,0.7651,0.4586,0,0,0.1427,marriage
CUST_09715,26.5831,0.0926,0.4769,0.3915,0.2654,0,0,0.3067,vehicle_purchase
CUST_09716,50.8962,0.3353,0.2184,0.0948,0.2109,0,1,0.1874,salary_hike
CUST_09717,23.261,0.5887,0.2372,0.7261,0.4266,0,0,0.0699,job_change
CUST_09718,53.5106,0.7173,0.1699,0.0758,0.2516,0,1,0.2077,windfall_bonus
CUST_09719,5.2781,0.143,0.0774,0.5912,0.4646,0,1,0.1249,digital_shift
CUST_09720,24.881,-0.0317,0.2913,0.5119,0.0568,0,0,0.3299,vehicle_purchase
CUST_09721,23.55,0.0808,0.2159,0.6547,0.3109,1,0,0.1193,relocation
CUST_09722,31.881,0.0628,0.2111,0.589,0.455,1,0,0.1289,relocation
CUST_09723,10.7728,0.0211,0.0135,0.1208,0.0446,0,0,0.1175,retirement_approach
CUST_09724,31.2201,0.0589,0.0819,0.7127,0.2802,1,0,0.1109,relocation
CUST_09725,25.2048,0.3664,0.171,0.6622,0.4014,0,0,0.181,job_change
CUST_09726,43.6224,0.0361,0.3357,0.4536,0.6477,0,0,0.141,marriage
CUST_09727,3.6585,0.0833,0.3535,0.274,0.2571,0,0,0.3476,education_loan
CUST_09728,21.2061,0.2317,0.2711,0.554,0.0247,0,0,0.4871,new_child
CUST_09729,32.6697,-0.0289,0.0054,0.5454,0.3087,1,0,0.122,relocation
CUST_09730,21.3124,0.079,0.1102,0.5706,0.4612,0,0,0.1066,digital_shift
CUST_09731,22.1574,-0.1229,0.2402,0.4979,0.181,0,0,0.3172,vehicle_purchase
CUST_09732,24.3161,-0.0003,0.0418,0.7806,0.4859,1,0,0.1711,relocation
CUST_09733,-9.6078,0.0599,0.2261,0.1154,0.2181,0,1,0.1462,retirement_approach
CUST_09734,45.0954,0.5943,0.0559,0.2387,0.1915,0,1,0.1066,windfall_bonus
CUST_09735,36.6051,-0.0042,0.2077,0.5226,0.5462,0,0,0.1602,marriage
CUST_09736,25.5185,0.0189,0.268,0.554,0.2383,0,0,0.3219,new_child
CUST_09737,18.8243,-0.0052,0.3934,0.4083,0.0942,0,0,0.325,vehicle_purchase
CUST_09738,25.4084,-0.1665,0.1758,0.4843,0.1821,0,0,0.3038,new_child
CUST_09739,51.0864,0.8535,0.0513,0.182,0.239,0,1,0.1609,windfall_bonus
CUST_09740,18.3721,-0.1188,0.2629,0.5475,0.2357,0,0,0.3055,vehicle_purchase
CUST_09741,35.5169,0.7347,0.1853,0.1878,0.0383,0,1,0.2645,windfall_bonus
CUST_09742,0.7013,-0.0774,0.1468,0.0185,0.0378,0,1,0.054,retirement_approach
CUST_09743,49.4908,0.8584,0.0596,0.1077,0.2016,0,0,0.221,windfall_bonus
CUST_09744,15.4084,0.1253,0.4229,0.3129,0.044,0,0,0.4112,vehicle_purchase
CUST_09745,18.044,-0.1132,0.2834,0.4181,0.2456,0,0,0.3754,vehicle_purchase
CUST_09746,27.726,0.0857,0.2392,0.7342,0.5352,0,0,0.163,marriage
CUST_09747,18.6893,-0.0591,0.0658,0.4869,0.6025,0,1,0.1409,digital_shift
CUST_09748,0.6926,0.0342,0.4685,0.002,0.1065,0,0,0.5211,education_loan
CUST_09749,34.5892,0.6195,0.2269,0.0588,0.1089,0,1,0.2285,salary_hike
CUST_09750,29.7654,0.0218,0.0905,0.7042,0.3967,1,0,0.1029,travel_pattern
CUST_09751,39.7418,-0.1736,0.1557,0.4853,0.2513,1,0,0.1803,travel_pattern
CUST_09752,-5.1147,0.0917,0.3985,0.2643,0.2801,0,0,0.3696,education_loan
CUST_09753,22.3133,-0.0734,0.3522,0.5781,0.0048,0,0,0.5928,medical_event
CUST_09754,27.4949,0.0545,0.3721,0.6063,0.0272,0,0,0.5541,medical_event
CUST_09755,16.491,0.0222,0.4693,0.288,0.1853,0,0,0.3743,vehicle_purchase
CUST_09756,23.8621,0.0448,0.1063,0.4881,0.5332,0,0,0.1238,digital_shift
CUST_09757,33.9725,-0.0431,0.1636,0.559,0.0435,0,0,0.3885,new_child
CUST_09758,34.1786,0.6105,0.0178,0.0645,0.1788,0,1,0.1256,salary_hike
CUST_09759,46.0733,0.4805,0.2304,0.2822,0.2715,0,0,0.1815,salary_hike
CUST_09760,-5.3005,-0.0436,0.0017,0.2653,0.2754,0,0,0.1527,retirement_approach
CUST_09761,38.389,0.1572,0.0114,0.661,0.398,0,0,0.0918,travel_pattern
CUST_09762,37.9924,-0.0102,0.3632,0.4448,0.1734,0,0,0.4718,medical_event
CUST_09763,30.0537,0.1468,0.0206,0.6543,0.4504,1,0,0.125,relocation
CUST_09764,0.3854,0.0565,0.3596,0.2015,0.2355,0,0,0.3914,education_loan
CUST_09765,20.2003,-0.0631,0.3572,0.5009,0.0925,0,0,0.2934,vehicle_purchase
CUST_09766,30.4361,0.3098,0.1913,0.2331,0.115,0,0,0.1516,salary_hike
CUST_09767,9.3355,0.0042,0.2139,0.718,0.4216,1,0,0.0666,relocation
CUST_09768,34.9208,0.048,0.0468,0.686,0.4225,0,0,0.0903,travel_pattern
CUST_09769,19.4021,0.0183,0.2309,0.7283,0.3414,1,0,0.1281,relocation
CUST_09770,61.0395,0.9117,0.1736,0.2174,0.1302,0,1,0.1179,windfall_bonus
CUST_09771,23.5045,-0.0209,0.019,0.4293,0.3554,0,1,0.1294,digital_shift
CUST_09772,41.4183,0.0859,0.2963,0.519,0.0263,0,0,0.4186,new_child
CUST_09773,37.2885,0.0427,0.3593,0.7093,0.4386,0,0,0.1804,marriage
CUST_09774,11.7914,0.0433,0.3475,0.3493,0.2014,0,0,0.3394,vehicle_purchase
CUST_09775,22.2924,0.0344,0.4974,0.4642,0.0187,0,0,0.3795,vehicle_purchase
CUST_09776,26.5402,0.3651,0.1977,0.5183,0.6111,0,0,0.1622,job_change
CUST_09777,41.8766,0.678,0.1978,0.2627,0.2701,0,1,0.1777,windfall_bonus
CUST_09778,44.5531,0.1669,0.0206,0.5339,0.3919,0,0,0.1309,travel_pattern
CUST_09779,14.7804,-0.0102,0.4297,0.4318,0.0402,0,0,0.2278,vehicle_purchase
CUST_09780,36.7721,0.06,0.033,0.5871,0.3516,1,0,0.1039,travel_pattern
CUST_09781,20.9476,0.1177,0.2622,0.6134,0.0165,0,0,0.3091,medical_event
CUST_09782,17.4978,0.4229,0.1176,0.729,0.4468,0,0,0.0953,job_change
CUST_09783,45.5571,0.5563,0.2465,0.1062,0.11,0,0,0.116,salary_hike
CUST_09784,10.764,-0.0297,0.1066,0.1286,0.1493,0,1,0.166,retirement_approach
CUST_09785,39.4451,-0.0406,0.4249,0.7326,0.6059,0,0,0.1948,marriage
CUST_09786,36.452,0.4504,0.196,0.2944,0.1076,0,1,0.203,salary_hike
CUST_09787,32.446,0.2867,0.0024,0.7613,0.3789,0,0,0.1037,job_change
CUST_09788,11.4113,0.1844,0.3156,0.405,0.0098,0,0,0.3643,vehicle_purchase
CUST_09789,-8.8825,-0.1467,0.2355,0.1358,0.1889,0,1,0.1597,retirement_approach
CUST_09790,44.135,0.5905,0.1803,0.0779,0.0072,0,1,0.3064,salary_hike
CUST_09791,35.7137,-0.0775,0.2875,0.4387,0.2593,0,0,0.4441,medical_event
CUST_09792,32.4876,0.6104,0.0341,0.1297,0.1514,0,1,0.1936,salary_hike
CUST_09793,52.5985,0.6357,0.2237,0.1852,0.1564,0,0,0.3299,windfall_bonus
CUST_09794,34.4441,0.0072,0.1331,0.5355,0.3839,1,0,0.1593,relocation
CUST_09795,6.1859,-0.0671,0.3154,0.2624,0.157,0,0,0.4373,education_loan
CUST_09796,16.9936,0.0633,0.1479,0.6207,0.4521,0,1,0.0717,digital_shift
CUST_09797,37.4127,0.3292,0.1702,0.4441,0.3495,0,0,0.1025,job_change
CUST_09798,35.5443,-0.025,0.0275,0.7348,0.2243,1,0,0.1976,travel_pattern
CUST_09799,59.479,0.6551,0.128,0.0251,0.214,0,1,0.18,windfall_bonus
CUST_09800,40.565,0.0208,0.2394,0.5155,0.3233,1,0,0.1337,travel_pattern
CUST_09801,42.6843,0.3404,0.1228,0.057,0.1127,0,0,0.2302,salary_hike
CUST_09802,33.6965,0.0461,0.2539,0.4923,0.491,0,0,0.1351,marriage
CUST_09803,32.6685,-0.2206,0.3515,0.6692,0.0526,0,0,0.6043,medical_event
CUST_09804,30.5847,0.0378,0.4016,0.4557,0.0556,0,0,0.2813,vehicle_purchase
CUST_09805,19.3243,0.1507,0.0569,0.5985,0.2728,0,0,0.0804,travel_pattern
CUST_09806,28.3629,0.058,0.2149,0.4979,0.0237,0,0,0.4792,new_child
CUST_09807,7.413,0.0923,0.4411,0.2082,0.0569,0,0,0.3556,education_loan
CUST_09808,24.5098,-0.0114,0.3966,0.442,0.0087,0,0,0.3317,vehicle_purchase
CUST_09809,20.1052,-0.1647,0.2181,0.6252,0.1695,0,0,0.41,medical_event
CUST_09810,51.4359,0.0235,0.0941,0.4737,0.4109,0,0,0.1112,travel_pattern
CUST_09811,30.6681,0.4153,0.1537,0.114,0.0557,0,1,0.1394,salary_hike
CUST_09812,37.482,0.082,0.299,0.5755,0.1727,0,0,0.4535,medical_event
CUST_09813,1.1992,-0.0591,0.4509,0.1454,0.0336,0,0,0.2886,education_loan
CUST_09814,53.3634,0.8077,0.1443,0.0337,0.2521,0,1,0.2684,windfall_bonus
CUST_09815,16.0244,-0.0334,0.0624,0.7632,0.5298,1,0,0.1602,relocation
CUST_09816,16.2273,0.1087,0.2326,0.6107,0.4271,0,0,0.091,travel_pattern
CUST_09817,33.6048,0.5902,0.1797,0.7117,0.4495,0,0,0.0699,job_change
CUST_09818,56.7837,-0.0237,0.2158,0.5753,0.5441,0,0,0.1998,marriage
CUST_09819,68.788,0.7942,0.172,0.2125,0.0798,0,1,0.1951,windfall_bonus
CUST_09820,50.6007,0.1709,0.4056,0.6469,0.5947,0,0,0.0825,marriage
CUST_09821,-0.354,-0.0341,0.0348,0.0497,0.2273,0,1,0.0643,retirement_approach
CUST_09822,0.201,0.0387,0.525,0.2826,0.1191,0,0,0.4455,education_loan
CUST_09823,17.2893,-0.0177,0.0172,0.5185,0.3177,1,0,0.1303,relocation
CUST_09824,7.6302,0.0239,0.5329,0.0699,0.0098,0,0,0.362,education_loan
CUST_09825,39.6674,0.606,0.1151,0.6854,0.4572,0,0,0.1441,job_change
CUST_09826,43.7186,-0.0602,0.32,0.6132,0.2167,0,0,0.6012,medical_event
CUST_09827,22.808,-0.0146,0.2059,0.6198,0.5547,0,0,0.0909,digital_shift
CUST_09828,2.8594,0.06,0.4991,0.2251,0.0703,0,0,0.4366,education_loan
CUST_09829,20.8334,0.0886,0.38,0.4984,0.1556,0,0,0.2905,new_child
CUST_09830,8.2627,0.0322,0.1563,0.1951,0.0987,0,1,0.1015,retirement_approach
CUST_09831,12.5533,-0.0214,0.3535,0.3735,0.1205,0,0,0.2925,vehicle_purchase
CUST_09832,25.5897,-0.0587,0.0552,0.6624,0.4974,1,0,0.0657,relocation
CUST_09833,16.6361,0.0076,0.227,0.7811,0.3127,1,0,0.1451,travel_pattern
CUST_09834,17.7688,0.1029,0.1599,0.5483,0.3552,1,0,0.156,travel_pattern
CUST_09835,12.5885,-0.0305,0.3875,0.5278,0.1109,0,0,0.2285,vehicle_purchase
CUST_09836,9.9276,0.0343,0.0394,0.4221,0.5324,0,1,0.1412,digital_shift
CUST_09837,21.3457,0.5517,0.1205,0.2835,0.0235,0,1,0.2459,salary_hike
CUST_09838,25.6951,-0.0728,0.3617,0.4374,0.1653,0,0,0.5329,medical_event
CUST_09839,13.5192,-0.2424,0.2369,0.5756,0.0481,0,0,0.5189,medical_event
CUST_09840,49.8369,0.7312,0.0096,0.2654,0.2674,0,1,0.2909,windfall_bonus
CUST_09841,20.664,0.053,0.371,0.4812,0.1595,0,0,0.2406,vehicle_purchase
CUST_09842,28.8616,0.0199,0.0284,0.4749,0.5303,0,1,0.1333,digital_shift
CUST_09843,18.9189,0.0353,0.441,0.4867,0.0805,0,0,0.4565,vehicle_purchase
CUST_09844,4.1897,0.0868,0.5892,0.15,0.0266,0,0,0.4433,education_loan
CUST_09845,20.7034,0.0169,0.2066,0.5168,0.5268,1,0,0.1766,relocation
CUST_09846,33.4557,0.1558,0.1971,0.7225,0.3902,0,0,0.1373,travel_pattern
CUST_09847,55.5699,0.5828,0.0967,0.2024,0.0862,0,0,0.2933,windfall_bonus
CUST_09848,42.8699,-0.1874,0.2952,0.7347,0.4849,0,0,0.1764,marriage
CUST_09849,15.3194,-0.0042,0.113,0.6887,0.3269,1,0,0.1926,relocation
CUST_09850,25.5009,-0.0034,0.3709,0.3495,0.0099,0,0,0.3554,vehicle_purchase
CUST_09851,1.8407,0.0165,0.0381,0.0583,0.2149,0,1,0.0988,retirement_approach
CUST_09852,37.3921,0.3965,0.0756,0.0725,0.1817,0,1,0.2052,salary_hike
CUST_09853,15.5324,0.011,0.2477,0.6483,0.2648,1,0,0.1999,relocation
CUST_09854,44.9834,-0.0433,0.3095,0.5089,0.2362,0,0,0.4843,medical_event
CUST_09855,-4.572,0.0704,0.3536,0.0651,0.0276,0,0,0.4492,education_loan
CUST_09856,22.7886,0.0599,0.3952,0.4081,0.025,0,0,0.3079,vehicle_purchase
CUST_09857,5.3866,-0.0081,0.4171,0.0447,0.2796,0,0,0.5548,education_loan
CUST_09858,31.7743,-0.0098,0.1313,0.8232,0.3941,1,0,0.1801,relocation
CUST_09859,40.8987,0.6478,0.215,0.2133,0.2039,0,0,0.1449,salary_hike
CUST_09860,33.1969,0.123,0.3246,0.6177,0.2761,0,0,0.3846,medical_event
CUST_09861,18.718,0.2144,0.3467,0.3052,0.1458,0,0,0.3004,vehicle_purchase
CUST_09862,32.1172,0.6186,0.1377,0.6935,0.3758,0,0,0.176,job_change
CUST_09863,0.7827,-0.034,0.5151,0.2109,0.2049,0,0,0.4288,education_loan
CUST_09864,36.4931,-0.19,0.2571,0.5785,0.2478,0,0,0.6292,medical_event
CUST_09865,4.8075,0.0162,0.5048,0.1556,0.2476,0,0,0.5256,education_loan
CUST_09866,22.3635,-0.0419,0.3597,0.7399,0.0502,0,0,0.5048,new_child
CUST_09867,26.0458,0.0218,0.0319,0.5322,0.4074,1,0,0.1423,relocation
CUST_09868,17.7183,-0.0236,0.1532,0.4693,0.4305,0,0,0.1134,digital_shift
CUST_09869,35.1003,0.3784,0.0367,0.6429,0.6047,0,0,0.0678,job_change
CUST_09870,25.4816,0.0097,0.5319,0.3304,0.1595,0,0,0.3582,vehicle_purchase
CUST_09871,-3.3257,0.0324,0.1237,0.0901,0.2027,0,0,0.1068,retirement_approach
CUST_09872,39.5875,-0.0265,0.3318,0.6881,0.5157,0,0,0.1558,marriage
CUST_09873,41.6189,0.8003,0.1634,0.1715,0.1943,0,1,0.0786,windfall_bonus
CUST_09874,32.8229,0.1222,0.2062,0.5616,0.2547,0,0,0.4487,medical_event
CUST_09875,24.8309,0.6833,0.0589,0.0693,0.0379,0,0,0.1226,salary_hike
CUST_09876,38.0926,0.8631,0.0162,0.0994,0.2719,0,0,0.2554,windfall_bonus
CUST_09877,9.4801,-0.0347,0.3017,0.1997,0.2878,0,0,0.4827,education_loan
CUST_09878,26.9969,0.4901,0.0815,0.0465,0.0443,0,1,0.1213,salary_hike
CUST_09879,-7.6503,-0.0594,0.1393,0.1939,0.0922,0,1,0.0794,retirement_approach
CUST_09880,30.8114,0.4114,0.0267,0.0055,0.2323,0,0,0.2253,salary_hike
CUST_09881,60.6672,0.6222,0.2045,0.1945,0.2845,0,0,0.2966,windfall_bonus
CUST_09882,14.5143,-0.1198,0.3375,0.3165,0.2356,0,0,0.3024,vehicle_purchase
CUST_09883,45.5143,0.0929,0.1796,0.6327,0.1013,0,0,0.4553,new_child
CUST_09884,38.0595,0.35,0.0136,0.1354,0.0891,0,1,0.3089,salary_hike
CUST_09885,12.0679,-0.0389,0.0973,0.5571,0.4634,0,0,0.1107,digital_shift
CUST_09886,34.7014,-0.1251,0.3699,0.5737,0.3418,0,0,0.1837,marriage
CUST_09887,1.968,0.0348,0.4119,0.1046,0.0366,0,0,0.3996,education_loan
CUST_09888,21.4011,-0.0315,0.3542,0.4395,0.0094,0,0,0.2027,vehicle_purchase
CUST_09889,23.5988,0.1196,0.0899,0.7115,0.6135,1,0,0.0943,relocation
CUST_09890,29.1367,-0.1714,0.2754,0.3129,0.2743,0,0,0.4077,vehicle_purchase
CUST_09891,30.9099,0.4723,0.1671,0.1345,0.1001,0,1,0.2891,salary_hike
CUST_09892,33.5912,-0.1801,0.2632,0.6976,0.136,0,0,0.2739,new_child
CUST_09893,-5.9351,-0.1477,0.2411,0.0708,0.1928,0,1,0.0687,retirement_approach
CUST_09894,-7.7374,0.0966,0.5334,0.2933,0.2896,0,0,0.3346,education_loan
CUST_09895,40.9681,0.5133,0.1531,0.1015,0.0504,0,1,0.1241,salary_hike
CUST_09896,26.5419,0.1044,0.2474,0.5343,0.4089,0,0,0.0873,digital_shift
CUST_09897,53.1719,0.9132,0.005,0.2029,0.1855,0,1,0.1805,windfall_bonus
CUST_09898,-1.4,-0.1241,0.1314,0.2628,0.0776,0,1,0.2071,retirement_approach
CUST_09899,-0.3808,-0.0373,0.2422,0.1729,0.0919,0,0,0.0543,retirement_approach
CUST_09900,33.8072,0.412,0.1473,0.0925,0.1513,0,1,0.2647,salary_hike
CUST_09901,16.9117,0.3876,0.1648,0.6195,0.4785,0,0,0.0979,job_change
CUST_09902,12.6528,-0.028,0.1049,0.6094,0.4249,0,0,0.1384,digital_shift
CUST_09903,-5.6955,0.0132,0.012,0.1703,0.072,0,1,0.1521,retirement_approach
CUST_09904,39.7011,-0.0724,0.2395,0.5547,0.3946,0,0,0.131,marriage
CUST_09905,38.4559,0.0443,0.1495,0.6585,0.3925,1,0,0.1458,travel_pattern
CUST_09906,-7.4204,-0.1047,0.0396,0.18,0.2957,0,1,0.1171,retirement_approach
CUST_09907,46.0917,-0.0373,0.3672,0.7586,0.4297,0,0,0.1836,marriage
CUST_09908,21.9545,-0.0185,0.3472,0.4736,0.2588,0,0,0.4099,vehicle_purchase
CUST_09909,22.2746,0.021,0.4191,0.6194,0.1869,0,0,0.2063,vehicle_purchase
CUST_09910,31.2117,0.372,0.1659,0.4923,0.5709,0,0,0.1394,job_change
CUST_09911,35.7709,0.2342,0.0749,0.663,0.2051,1,0,0.0814,travel_pattern
CUST_09912,32.919,0.1126,0.1945,0.8459,0.3743,1,0,0.0787,relocation
CUST_09913,15.3357,0.0445,0.284,0.5514,0.2067,0,0,0.3288,vehicle_purchase
CUST_09914,37.909,0.5258,0.1481,0.0288,0.0577,0,0,0.1886,windfall_bonus
CUST_09915,40.6255,-0.0639,0.2329,0.511,0.2529,0,0,0.4812,medical_event
CUST_09916,33.5818,-0.0206,0.1645,0.6018,0.3955,1,0,0.0996,travel_pattern
CUST_09917,22.0366,-0.0871,0.1732,0.556,0.3531,0,0,0.1175,travel_pattern
CUST_09918,-2.8937,0.0954,0.3453,0.1107,0.2103,0,0,0.3693,education_loan
CUST_09919,20.4858,-0.0483,0.0564,0.6066,0.2809,1,0,0.1307,relocation
CUST_09920,-4.4288,-0.0078,0.4626,0.0165,0.0181,0,0,0.4083,education_loan
CUST_09921,17.7532,-0.01,0.0325,0.5859,0.5203,0,0,0.1887,digital_shift
CUST_09922,3.0058,-0.0384,0.3867,0.2202,0.1804,0,0,0.3088,education_loan
CUST_09923,10.2258,-0.1378,0.1346,0.5411,0.4118,0,0,0.1246,digital_shift
CUST_09924,39.9319,0.4821,0.1612,0.6542,0.6466,0,0,0.1713,job_change
CUST_09925,72.3367,0.7224,0.1355,0.013,0.267,0,1,0.2183,windfall_bonus
CUST_09926,34.6148,-0.0867,0.0494,0.6009,0.2367,1,0,0.1083,travel_pattern
CUST_09927,20.3225,-0.0138,0.0883,0.5533,0.4811,1,0,0.1089,relocation
CUST_09928,0.853,0.0209,0.0872,0.0485,0.2117,0,1,0.1107,retirement_approach
CUST_09929,29.0368,0.4013,0.0106,0.5397,0.4433,0,0,0.1089,job_change
CUST_09930,33.0937,-0.0794,0.3544,0.7054,0.1882,0,0,0.5047,new_child
CUST_09931,26.584,-0.0714,0.2328,0.6583,0.3783,1,0,0.1715,travel_pattern
CUST_09932,18.8785,0.024,0.2117,0.8404,0.4075,1,0,0.1474,relocation
CUST_09933,37.9964,0.1241,0.2,0.4591,0.3838,0,0,0.0992,travel_pattern
CUST_09934,22.3656,-0.0558,0.3015,0.7082,0.119,0,0,0.5516,medical_event
CUST_09935,40.1766,-0.0052,0.4282,0.5139,0.2914,0,0,0.5589,medical_event
CUST_09936,41.127,-0.1866,0.1264,0.5602,0.412,1,0,0.1351,travel_pattern
CUST_09937,31.6885,-0.1058,0.4308,0.6573,0.0764,0,0,0.3498,medical_event
CUST_09938,42.1226,0.7886,0.1511,0.0509,0.0335,0,1,0.2025,windfall_bonus
CUST_09939,27.8236,0.0416,0.0969,0.7075,0.2827,1,0,0.1905,travel_pattern
CUST_09940,17.1152,0.0529,0.1255,0.3856,0.2868,0,0,0.059,digital_shift
CUST_09941,25.6394,-0.0348,0.2213,0.6492,0.1218,0,0,0.4091,new_child
CUST_09942,16.6708,0.0171,0.2622,0.4258,0.2869,0,0,0.408,vehicle_purchase
CUST_09943,48.3714,0.8653,0.0047,0.1221,0.0075,0,1,0.2447,windfall_bonus
